MERCHANT.ID,MERCHANT.NAME,MERCHANT.PHONE,MERCHANT.EMAIL,MERCHANT.ADDRESS,MERCHANT.POST.CODE,MERCHANT.CITY,MERCHANT.STATE,MERCHANT.COUNTRY,MERCHANT.COUNTRY.CODE,MERCHANT.STATUS,MERCHANT.LOGO,MERCHANT.COVER,MERCHANT.COMMISSION,MERCHANT.TAX.METHOD
685543a321bb01b10405ebd6,"Yojin Ottery St Mary",+447743458940,admin@yojin.co.uk,"Please visit your local supermarket / store","EX11 1QG","Ottery St Mary",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6526.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6ece.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442421bb01b10405ed9d,"Yojin Cressing",+447743459140,admin@yojin.co.uk,"Please visit your local supermarket / store","CM77 8DL",Cressing,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544243db25.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544243e346.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442421bb01b10405ed9e,"Yojin Coggeshall",+447743459141,admin@yojin.co.uk,"Please visit your local supermarket / store","CO6 1NX",Coggeshall,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544247ab73.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544247b44d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442421bb01b10405ed9f,"Yojin Coggeshall",+447743459142,admin@yojin.co.uk,"Please visit your local supermarket / store","CO5 9RL",Coggeshall,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554424c465e.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554424c4e7f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442421bb01b10405eda0,"Yojin Copford",+447743459143,admin@yojin.co.uk,"Please visit your local supermarket / store","CO6 1DB",Copford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544251f3f3.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544251fc15.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442521bb01b10405eda1,"Yojin Essex",+447743459144,admin@yojin.co.uk,"Please visit your local supermarket / store","CO2 9EX",Essex,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554425640ee.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442564931.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442521bb01b10405eda2,"Yojin Rowhedge",+447743459145,admin@yojin.co.uk,"Please visit your local supermarket / store","CO4 3SQ",Rowhedge,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554425a6312.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554425a6df7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442521bb01b10405eda3,"Yojin Elmstead Market",+447743459146,admin@yojin.co.uk,"Please visit your local supermarket / store","CO7 7DF","Elmstead Market",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544260c4a6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544260ce10.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442621bb01b10405eda4,"Yojin Little Bentley",+447743459147,admin@yojin.co.uk,"Please visit your local supermarket / store","CO7 8SA","Little Bentley",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554426473c3.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442647bf5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442621bb01b10405eda5,"Yojin Thorpe-le-Soken",+447743459148,admin@yojin.co.uk,"Please visit your local supermarket / store","CO16 0LE",Thorpe-le-Soken,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442687b26.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442688582.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442621bb01b10405eda6,"Yojin Kirby-le-Soken",+447743459149,admin@yojin.co.uk,"Please visit your local supermarket / store","CO13 0EH",Kirby-le-Soken,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554426cac75.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554426cb5dc.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442621bb01b10405eda7,"Yojin Abergavenny",+447743459150,admin@yojin.co.uk,"Please visit your local supermarket / store","NP7 6AJ",Abergavenny,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554427176c3.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442717f45.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442721bb01b10405eda8,"Yojin Monmouth",+447743459151,admin@yojin.co.uk,"Please visit your local supermarket / store","NP25 3HX",Monmouth,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442752557.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442752de6.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442721bb01b10405eda9,"Yojin Upper Lydbrook",+447743459152,admin@yojin.co.uk,"Please visit your local supermarket / store","GL17 9QE","Upper Lydbrook",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442792d3a.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554427938b1.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442721bb01b10405edaa,"Yojin Cinderford",+447743459153,admin@yojin.co.uk,"Please visit your local supermarket / store","GL14 2YH",Cinderford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554427d25cc.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554427d2e1d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442721bb01b10405edab,"Yojin Flaxley",+447743459154,admin@yojin.co.uk,"Please visit your local supermarket / store","GL14 1JN",Flaxley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544281c58f.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544281cd86.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442821bb01b10405edac,"Yojin Chaxhill",+447743459155,admin@yojin.co.uk,"Please visit your local supermarket / store","GL14 1QR",Chaxhill,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544285db2c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544285e33d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442821bb01b10405edad,"Yojin Elmore",+447743459156,admin@yojin.co.uk,"Please visit your local supermarket / store","GL2 3SG",Elmore,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442899c46.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544289a509.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442821bb01b10405edae,"Yojin Wilcote",+447743459157,admin@yojin.co.uk,"Please visit your local supermarket / store","OX7 3DT",Wilcote,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554428eb6ea.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554428ec035.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442921bb01b10405edaf,"Yojin Long Hanborough",+447743459158,admin@yojin.co.uk,"Please visit your local supermarket / store","OX29 8GL","Long Hanborough",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554429341f4.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442934b38.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442921bb01b10405edb0,"Yojin Kidlington",+447743459159,admin@yojin.co.uk,"Please visit your local supermarket / store","OX5 1RF",Kidlington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442970905.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442971116.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442921bb01b10405edb1,"Yojin Islip",+447743459160,admin@yojin.co.uk,"Please visit your local supermarket / store","OX5 2SX",Islip,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554429ab76f.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554429ac161.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442a21bb01b10405edb2,"Yojin Uttoxeter Rural",+447743459211,admin@yojin.co.uk,"Please visit your local supermarket / store","ST14 8RA","Uttoxeter Rural",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442a38ae5.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442a394ba.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442a21bb01b10405edb3,"Yojin Marchington",+447743459212,admin@yojin.co.uk,"Please visit your local supermarket / store","ST14 8LP",Marchington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442a7eef1.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442a7f770.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442a21bb01b10405edb4,"Yojin Foston",+447743459213,admin@yojin.co.uk,"Please visit your local supermarket / store","DE6 5HG",Foston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442aba982.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442abb18e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442a21bb01b10405edb5,"Yojin Marston on Dove CP",+447743459214,admin@yojin.co.uk,"Please visit your local supermarket / store","DE65 5EA","Marston on Dove CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442b0ae31.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442b0b77e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442b21bb01b10405edb6,"Yojin Etwall CP",+447743459215,admin@yojin.co.uk,"Please visit your local supermarket / store","DE65 6PX","Etwall CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442b48f74.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442b497cb.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442b21bb01b10405edb7,"Yojin Barrow upon Trent",+447743459216,admin@yojin.co.uk,"Please visit your local supermarket / store","DE24 3BS","Barrow upon Trent",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442b89624.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442b8a242.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442b21bb01b10405edb8,"Yojin Chellaston",+447743459217,admin@yojin.co.uk,"Please visit your local supermarket / store","DE73 5PZ",Chellaston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442bcd2d4.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442bcdb46.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442c21bb01b10405edb9,"Yojin Aston-on-Trent",+447743459218,admin@yojin.co.uk,"Please visit your local supermarket / store","DE72 2AD",Aston-on-Trent,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442c325ec.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442c32e27.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442c21bb01b10405edba,"Yojin Lockington-Hemington",+447743459219,admin@yojin.co.uk,"Please visit your local supermarket / store","NG10 3AD",Lockington-Hemington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442c6e2c2.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442c6ee3a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442c21bb01b10405edbb,"Yojin Thrumpton",+447743459220,admin@yojin.co.uk,"Please visit your local supermarket / store","NG11 0AH",Thrumpton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442caa6e3.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442caafc5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442c21bb01b10405edbc,"Yojin Bunny",+447743459221,admin@yojin.co.uk,"Please visit your local supermarket / store","NG80 1DP",Bunny,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442ce5794.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442ce6126.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442d21bb01b10405edbd,"Yojin Keyworth",+447743459222,admin@yojin.co.uk,"Please visit your local supermarket / store","NG12 5DG",Keyworth,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442d2f6f3.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442d2ff30.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442d21bb01b10405edbe,"Yojin Kinoulton",+447743459223,admin@yojin.co.uk,"Please visit your local supermarket / store","NG12 3EP",Kinoulton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442d6bc18.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442d6c529.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442d21bb01b10405edbf,"Yojin Colston Bassett",+447743459224,admin@yojin.co.uk,"Please visit your local supermarket / store","NG12 3UU","Colston Bassett",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442da874b.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442da90eb.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442d21bb01b10405edc0,"Yojin Branston",+447743459225,admin@yojin.co.uk,"Please visit your local supermarket / store","NG32 1EZ",Branston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442de8123.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442de89aa.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442e21bb01b10405edc1,"Yojin Denton",+447743459226,admin@yojin.co.uk,"Please visit your local supermarket / store","NG32 1JX",Denton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442e352ab.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442e35b06.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442e21bb01b10405edc2,"Yojin Stroxton",+447743459227,admin@yojin.co.uk,"Please visit your local supermarket / store","NG33 5DQ",Stroxton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442e71a03.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442e723aa.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442e21bb01b10405edc3,"Yojin Boothby Pagnell",+447743459228,admin@yojin.co.uk,"Please visit your local supermarket / store","NG33 4DH","Boothby Pagnell",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442eb0b7a.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442eb1761.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442e21bb01b10405edc4,"Yojin Ingoldsby",+447743459229,admin@yojin.co.uk,"Please visit your local supermarket / store","NG33 4HS",Ingoldsby,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442ef3460.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442ef3c5e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442f21bb01b10405edc5,"Yojin Lenton Keisby and Osgodby",+447743459230,admin@yojin.co.uk,"Please visit your local supermarket / store","NG34 0TL","Lenton Keisby and Osgodby",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442f4859b.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442f48dda.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442f21bb01b10405edc6,"Yojin Pointon",+447743459231,admin@yojin.co.uk,"Please visit your local supermarket / store","NG34 0HT",Pointon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442f9de97.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442f9e72a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442f21bb01b10405edc7,"Yojin Pointon and Sempringham",+447743459232,admin@yojin.co.uk,"Please visit your local supermarket / store","NG34 0LE","Pointon and Sempringham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855442fdd7a2.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855442fde037.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855442f21bb01b10405edc8,"Yojin Quadring Fen",+447743459233,admin@yojin.co.uk,"Please visit your local supermarket / store","PE11 4QS","Quadring Fen",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443029ea3.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544302a866.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443021bb01b10405edc9,"Yojin Gosberton",+447743459234,admin@yojin.co.uk,"Please visit your local supermarket / store","PE11 4NT",Gosberton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443066bcb.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544306741f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443021bb01b10405edca,"Yojin Snettisham",+447743459235,admin@yojin.co.uk,"Please visit your local supermarket / store","PE31 6NU",Snettisham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554430a1acd.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554430a2340.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443021bb01b10405edcb,"Yojin Snettisham",+447743459236,admin@yojin.co.uk,"Please visit your local supermarket / store","PE31 6SB",Snettisham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554430e6796.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554430e7209.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443121bb01b10405edcc,"Yojin Great Bircham",+447743459237,admin@yojin.co.uk,"Please visit your local supermarket / store","PE31 6EE","Great Bircham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443136275.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443136b96.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443121bb01b10405edcd,"Yojin Syderstone",+447743459238,admin@yojin.co.uk,"Please visit your local supermarket / store","PE31 8GT",Syderstone,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443174157.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443174ac1.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443121bb01b10405edce,"Yojin South Creake",+447743459239,admin@yojin.co.uk,"Please visit your local supermarket / store","NR21 9JB","South Creake",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554431af451.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554431afccf.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443121bb01b10405edcf,"Yojin East Barsham",+447743459240,admin@yojin.co.uk,"Please visit your local supermarket / store","NR21 0LB","East Barsham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554431ef586.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554431efda7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443221bb01b10405edd0,"Yojin Thursford",+447743459241,admin@yojin.co.uk,"Please visit your local supermarket / store","NR21 0BX",Thursford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544323eafd.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544323f632.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443221bb01b10405edd1,"Yojin Hanworth",+447743459242,admin@yojin.co.uk,"Please visit your local supermarket / store","NR11 8TS",Hanworth,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554432967d6.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443296fd8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443221bb01b10405edd2,"Yojin Mundesley",+447743459243,admin@yojin.co.uk,"Please visit your local supermarket / store","NR11 8LB",Mundesley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554432e85c8.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554432e8ddf.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443321bb01b10405edd3,"Yojin Burlton",+447743459244,admin@yojin.co.uk,"Please visit your local supermarket / store","SY4 3SA",Burlton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443336d14.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443339e4a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443321bb01b10405edd4,"Yojin Yorton",+447743459245,admin@yojin.co.uk,"Please visit your local supermarket / store","SY4 3EW",Yorton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443379e7e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544337a8bd.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443321bb01b10405edd5,"Yojin Besford",+447743459246,admin@yojin.co.uk,"Please visit your local supermarket / store","SY4 5QB",Besford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554433c48d4.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554433c5126.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443321bb01b10405edd6,"Yojin Stanton upon Hine Heath",+447743459247,admin@yojin.co.uk,"Please visit your local supermarket / store","SY4 4HB","Stanton upon Hine Heath",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544341039f.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443410c8c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443421bb01b10405edd7,"Yojin Stoke upon Tern",+447743459248,admin@yojin.co.uk,"Please visit your local supermarket / store","TF9 2DR","Stoke upon Tern",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443463311.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443463c38.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443421bb01b10405edd8,"Yojin Hinstock",+447743459249,admin@yojin.co.uk,"Please visit your local supermarket / store","TF9 2TJ",Hinstock,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554434a3651.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554434a3e5e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443421bb01b10405edd9,"Yojin Adbaston",+447743459250,admin@yojin.co.uk,"Please visit your local supermarket / store","TF10 8DX",Adbaston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443502478.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855443502d2d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443521bb01b10405edda,"Yojin Woodseaves",+447743459251,admin@yojin.co.uk,"Please visit your local supermarket / store","ST20 0NJ",Woodseaves,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443549c6a.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544354a4df.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443521bb01b10405eddb,"Yojin Ellenhall",+447743459252,admin@yojin.co.uk,"Please visit your local supermarket / store","ST20 0JQ",Ellenhall,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443587822.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554435880a2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443521bb01b10405eddc,"Yojin Seighford",+447743459253,admin@yojin.co.uk,"Please visit your local supermarket / store","ST18 9PJ",Seighford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554435c9400.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554435c9c4c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443621bb01b10405eddd,"Yojin Stafford",+447743459254,admin@yojin.co.uk,"Please visit your local supermarket / store","ST18 0AQ",Stafford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544363ca5b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544363d266.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443621bb01b10405edde,"Yojin Stafford",+447743459255,admin@yojin.co.uk,"Please visit your local supermarket / store","ST18 0PZ",Stafford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544368ce47.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544368d6ff.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443621bb01b10405eddf,"Yojin Newton",+447743459256,admin@yojin.co.uk,"Please visit your local supermarket / store","WS15 3NS",Newton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554436d650b.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554436d6d81.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443621bb01b10405ede0,"Yojin Abbots Bromley",+447743459257,admin@yojin.co.uk,"Please visit your local supermarket / store","WS15 3EZ","Abbots Bromley",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855443723c7a.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554437244da.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443721bb01b10405ede1,"Yojin Bromley Wood",+447743459258,admin@yojin.co.uk,"Please visit your local supermarket / store","WS15 3AH","Bromley Wood",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544376d749.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544376dfc3.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855443721bb01b10405ede2,"Yojin Anslow",+447743459259,admin@yojin.co.uk,"Please visit your local supermarket / store","DE13 9PQ",Anslow,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554437a83b4.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554437a8d7e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
